layer,head,n_pairs,mean_effect_wrong,mean_effect_correct,mean_interaction_logp,mean_abs_interaction_logp,negative_interaction_fraction,positive_interaction_fraction
38,5,5,-0.02223757505416871,0.0020144067704677424,-0.024251981824636455,0.024275589361786837,0.8,0.2
38,6,5,-0.046687865257263164,-0.002429600758478051,-0.04425826449878511,0.04506693263538179,0.8,0.2
38,7,5,0.013983082771301239,0.00322928023524583,0.01075380253605541,0.05040509621612725,0.4,0.6
38,8,5,-0.06398937702178951,0.0051918039098382005,-0.06918118093162771,0.06918948572129008,0.8,0.2
38,9,5,-0.024962663650512685,0.004837601585313669,-0.029800265235826358,0.030397728411480758,0.4,0.6
38,10,5,-0.0109283804893494,-4.700394347313643e-05,-0.010881376545876262,0.03329134853556754,0.2,0.8
38,11,5,-0.01717735528945922,0.0054975199047476,-0.02267487519420682,0.022816296061500863,0.6,0.4
38,12,5,-0.04737197160720824,0.004803056735545387,-0.05217502834275363,0.05217574592679737,0.8,0.2
38,13,5,-0.05378998517990112,0.005008213361725206,-0.05879819854162632,0.0698352773208171,0.6,0.4
38,14,5,-0.01437020301818846,0.0029509380925446665,-0.017321141110733126,0.03295322670601307,0.4,0.6
