alpha,group,feature_index,feature,ridge_coef_standardized,scaler_train_mean,scaler_train_scale,v3_raw_mean,tally_raw_mean,raw_mean_shift,v3_mean_z,tally_mean_z,delta_mean_z,score_drift_contribution,abs_score_drift_contribution
0.0,baseline_correct,0,baseline_best_numeral,0.04921387165910793,4.888,2.3574257146302617,3.4794794794794797,1.3353893600616809,-2.1440901194177986,-0.5974824622380147,-1.5069873115791546,-0.9095048493411398,-0.044760254928811145,0.044760254928811145
0.0,baseline_correct,1,baseline_entropy,-0.0842983790716672,0.22846410464676906,0.2766222223828705,0.14701516565173636,0.27656792689614584,0.12955276124440948,-0.29444105500063544,0.17389717223367632,0.46833822723431173,-0.03948015341315062,0.03948015341315062
0.0,baseline_correct,2,baseline_entropy_norm,-0.08429837906305956,0.08240100769875769,0.09977037710786282,0.05302451260530732,0.0997507941505025,0.04672628154519518,-0.29444105500063517,0.17389717223367632,0.4683382272343115,-0.03948015340911932,0.03948015340911932
0.0,baseline_correct,23,geom_top2_prob,0.14887644240007236,0.08780630224118986,0.13308938848409105,0.05208318881279185,0.07967313060523212,0.027589941792440273,-0.2684144381102795,-0.06111059438018177,0.20730384373009772,0.030862658750397495,0.030862658750397495
0.0,baseline_correct,37,geom_down_boundary_gap,-0.21044931035549372,0.8685290836636997,0.2092745069726338,0.9058264734921104,0.8842536794338749,-0.021572794058235534,0.17822232802243845,0.07513861099303645,-0.103083717029402,0.021693897157718516,0.021693897157718516
0.0,baseline_correct,8,baseline_numprob_1,0.017760201402717675,0.10178598403062854,0.3009663347630182,0.20089718555149133,0.5413362320660695,0.3404390465145782,0.32930992630422623,1.4604631723396737,1.1311532460354474,0.020089509466927405,0.020089509466927405
0.0,baseline_correct,5,baseline_conditional_margin,-0.053243152875316314,0.8177377517370221,0.2735078215133602,0.8894143811170059,0.8170568937339089,-0.072357487383097,0.2620642765657949,-0.002489354780957785,-0.2645536313467527,0.014085669437515227,0.014085669437515227
0.0,baseline_correct,18,baseline_numprob_11,-0.1639475033079085,0.0020221712144012144,0.027567573241399832,0.002567249435559667,0.00031443042374242714,-0.00225281901181724,0.0197724412078419,-0.06194744730356517,-0.08171988851140707,0.013397771692045824,0.013397771692045824
0.0,baseline_correct,4,baseline_top1_prob,0.03717074697817525,0.905544053978212,0.14127926761491846,0.9414975699298002,0.8967300243391385,-0.04476754559066165,0.25448543553881425,-0.06238728291751636,-0.3168727184563306,-0.011778395642026826,0.011778395642026826
0.0,baseline_correct,11,baseline_numprob_4,-0.025133956841959265,0.1139122509696662,0.2994796511034993,0.13993545211803174,0.02354823983635071,-0.11638721228168103,0.08689472240426811,-0.30173673169562365,-0.38863145409989175,0.009767846194774553,0.009767846194774553
0.0,baseline_correct,10,baseline_numprob_3,-0.016060740144476733,0.10366602267515808,0.29355948343075805,0.17720321717261095,0.05745567146100518,-0.11974754571160577,0.25050185276946807,-0.15741392740613858,-0.40791578017560665,0.006551429346231912,0.006551429346231912
0.0,baseline_correct,17,baseline_numprob_10,0.027421986925778685,0.006142299644453246,0.0470889954046335,0.007899628755823885,0.00047954722713970725,-0.007420081528684177,0.037319316249369724,-0.12025638620348086,-0.15757570245285057,-0.004321038852482461,0.004321038852482461
0.0,baseline_correct,13,baseline_numprob_6,0.011918094686658767,0.16873449958181733,0.3424674661932947,0.08376560710365209,0.00816099585532129,-0.0756046112483308,-0.24810792517794175,-0.4688722859177095,-0.22076436073976777,-0.0026310905547362456,0.0026310905547362456
0.0,baseline_correct,3,baseline_expected_numeral,-0.0029318840242899755,4.904833860992918,2.3601459748913887,3.462424785364462,1.4722645912017187,-1.9901601941627431,-0.6111524841995531,-1.4543885447378566,-0.8432360605383035,0.0024722703345974664,0.0024722703345974664
0.0,baseline_correct,19,baseline_numprob_12,0.32768958866270603,0.0003174033077843838,0.0064031975823155,0.0002933614831721099,0.0003334901664134272,4.012868324131726e-05,-0.0037546591844476863,0.002512316451622892,0.006266975636070578,0.0020536226683431683,0.0020536226683431683
0.0,baseline_correct,15,baseline_numprob_8,0.015188748919546217,0.11129707669575009,0.26888012058647554,0.030209817053430548,0.001958104640276978,-0.02825171241315357,-0.30157402289709495,-0.406645801173346,-0.10507177827625103,-0.0015959088587682074,0.0015959088587682074
0.0,baseline_correct,16,baseline_numprob_9,-0.009475062176728409,0.03173724984045591,0.12800425066828716,0.020033892782155623,0.0009977296743069529,-0.01903616310784867,-0.09142944079746688,-0.24014452649551424,-0.14871508569804737,0.0014090846836064925,0.0014090846836064925
0.0,baseline_correct,27,geom_p_down2,0.002058144528093314,0.000131970537109326,0.0010022088966305186,0.00016458769766650836,0.0006860781018239283,0.00052149040415742,0.032545271416810316,0.5528862960382094,0.5203410246213991,0.0010709370325670008,0.0010709370325670008
0.0,baseline_correct,9,baseline_numprob_2,0.007133997748921103,0.1118264805340267,0.31168846703835984,0.2003859913266786,0.24253915176250063,0.04215316043582204,0.284128288846031,0.419369611171357,0.13524132232532604,0.0009648112890299893,0.0009648112890299893
